,timestamp,temperature_difference_c,Conductive energy (J),Air change energy (J),Radiant energy (J),HVAC energy (J),hvac_mode,Net energy xfer,ΔT,Outdoor Temperature (C),Indoor Temperature (C),HVAC energy use (kWh)
577,2022-01-25 01:30:00-08:00,-20.356256878128317,-1105524.1175502513,-747194.3701148276,0.0,6000000,heating,4147281.512334921,0.13292568949791414,-0.4,20.08918256762623,1.6666666666666667
578,2022-01-25 02:30:00-08:00,-21.28918256762623,-1156190.2029605948,-781438.2307175746,0.0,0,off,-1937628.4336781693,-0.06210347543840286,-1.2000000000000002,20.02707909218783,0.0
579,2022-01-25 03:30:00-08:00,-21.52707909218783,-1169110.0804684688,-790170.4325603063,0.0,0,off,-1959280.513028775,-0.06279745234066587,-1.5,19.964281639847165,0.0
580,2022-01-25 04:30:00-08:00,-21.664281639847164,-1176561.3877660155,-795206.5731332137,0.0,6000000,heating,4028232.039100771,0.12911000125322983,-1.7000000000000002,20.093391641100396,1.6666666666666667
581,2022-01-25 05:30:00-08:00,-22.293391641100396,-1210727.6042340728,-818298.6108262734,0.0,0,off,-2029026.2150603463,-0.06503289150834443,-2.2,20.02835874959205,0.0
582,2022-01-25 06:30:00-08:00,-22.42835874959205,-1218057.5074872521,-823252.6976320847,0.0,0,off,-2041310.205119337,-0.06542660913844028,-2.4000000000000004,19.96293214045361,0.0
583,2022-01-25 07:30:00-08:00,-21.16293214045361,-1149333.692310038,-776804.0973907678,396285.89738479804,6000000,heating,4470148.107683992,0.14327397781038437,-1.2000000000000002,20.106206118263994,1.6666666666666667
584,2022-01-25 08:30:00-08:00,-19.506206118263993,-1059358.8710710895,-715992.5069292196,1321750.0192145964,0,off,-453601.35878571286,-0.01453850508928567,0.6000000000000001,20.09166761317471,0.0
585,2022-01-25 09:30:00-08:00,-18.09166761317471,-982536.96604493,-664070.6229777071,2040749.066633557,0,off,394141.47761091986,0.012632739667016663,2.0,20.104300352841726,0.0
586,2022-01-25 10:30:00-08:00,-17.204300352841727,-934345.1047761404,-631499.0247160728,2420894.8705414003,0,off,855050.741049187,0.027405472469525224,2.9000000000000004,20.13170582531125,0.0
587,2022-01-25 11:30:00-08:00,-16.63170582531125,-903248.1765170762,-610481.4373526012,2633717.059832389,0,off,1119987.4459627117,0.03589703352444589,3.5,20.167602858835696,0.0
588,2022-01-25 12:30:00-08:00,-16.467602858835697,-894335.939444887,-604457.8931713809,2659610.1381117003,0,off,1160816.3054954326,0.037205650817161304,3.7,20.204808509652857,0.0
589,2022-01-25 13:30:00-08:00,-16.604808509652855,-901787.415271247,-609494.1476484343,2509492.543676674,0,off,998210.9807569925,0.03199394169092925,3.6,20.236802451343785,0.0
590,2022-01-25 14:30:00-08:00,-17.236802451343785,-936110.2551168998,-632692.0429199131,2200677.1517665964,0,off,631874.8537297836,0.020252399158005883,3.0,20.25705485050179,0.0
591,2022-01-25 15:30:00-08:00,-18.857054850501793,-1024104.2372380635,-692164.8368654776,1722267.1101396822,0,off,5998.036036140984,0.00019224474474810845,1.4,20.25724709524654,0.0
592,2022-01-25 16:30:00-08:00,-20.857247095246542,-1132732.300812864,-765583.6580843437,1023661.2790788879,0,off,-874654.6798183197,-0.02803380384033076,-0.6000000000000001,20.22921329140621,0.0
593,2022-01-25 17:30:00-08:00,-21.829213291406212,-1185518.6297401935,-801260.5349316163,0.0,0,off,-1986779.1646718099,-0.06367881938050672,-1.6,20.165534472025705,0.0
594,2022-01-25 18:30:00-08:00,-21.965534472025706,-1192922.0710413149,-806264.3241496495,0.0,0,off,-1999186.3951909645,-0.06407648702535143,-1.8,20.101457985000355,0.0
595,2022-01-25 19:30:00-08:00,-22.101457985000355,-1200303.9154852747,-811253.5166258954,0.0,0,off,-2011557.4321111701,-0.06447299461894776,-2.0,20.036984990381406,0.0
596,2022-01-25 20:30:00-08:00,-22.436984990381404,-1218525.9883721967,-823569.3314116469,0.0,0,off,-2042095.3197838436,-0.06545177306999499,-2.4000000000000004,19.97153321731141,0.0
597,2022-01-25 21:30:00-08:00,-22.97153321731141,-1247556.667263845,-843190.395741313,0.0,6000000,heating,3909252.9369948423,0.12529656849342444,-3.0,20.096829785804836,1.6666666666666667
598,2022-01-25 22:30:00-08:00,-23.896829785804837,-1297808.4241796785,-877154.2227260128,0.0,0,off,-2174962.6469056914,-0.06971034124697728,-3.8,20.027119444557858,0.0
599,2022-01-25 23:30:00-08:00,-24.32711944455786,-1321176.944145402,-892948.3843178884,0.0,0,off,-2214125.3284632904,-0.07096555539946443,-4.3,19.956153889158394,0.0
600,2022-01-26 00:30:00-08:00,-24.456153889158394,-1328184.6514736516,-897684.7074608728,0.0,6000000,heating,3774130.6410654755,0.1209657256751755,-4.5,20.07711961483357,1.6666666666666667
601,2022-01-26 01:30:00-08:00,-24.677119614833572,-1340185.0374163329,-905795.4493915382,0.0,0,off,-2245980.486807871,-0.07198655406435485,-4.6000000000000005,20.005133060769214,0.0
602,2022-01-26 02:30:00-08:00,-24.705133060769214,-1341706.4143709939,-906823.7076423523,0.0,0,off,-2248530.1220133463,-0.0720682731414534,-4.7,19.93306478762776,0.0
603,2022-01-26 03:30:00-08:00,-24.73306478762776,-1343223.353259701,-907848.9663223367,0.0,6000000,heating,3748927.6804179624,0.1201579384749347,-4.800000000000001,20.053222726102696,1.6666666666666667
604,2022-01-26 04:30:00-08:00,-24.853222726102697,-1349748.9880900364,-912259.4694757697,0.0,0,off,-2262008.457565806,-0.07250027107582711,-4.800000000000001,19.980722455026868,0.0
605,2022-01-26 05:30:00-08:00,-24.480722455026868,-1329518.9410861197,-898586.5183492216,0.0,6000000,heating,3771894.5405646586,0.1208940557873288,-4.5,20.101616510814196,1.6666666666666667
606,2022-01-26 06:30:00-08:00,-23.901616510814197,-1298068.3855258932,-877329.9236910623,0.0,0,off,-2175398.3092169557,-0.06972430478259474,-3.8,20.0318922060316,0.0
607,2022-01-26 07:30:00-08:00,-21.7318922060316,-1180233.2372600366,-797688.2786213952,5349.8963318518845,0,off,-1972571.61954958,-0.06322344934453782,-1.7000000000000002,19.968668756687062,0.0
608,2022-01-26 08:30:00-08:00,-18.66866875668706,-1013873.2123806871,-685249.959068984,934198.866288796,6000000,heating,5235075.694839125,0.16779088765510014,1.3,20.136459644342164,1.6666666666666667
609,2022-01-26 09:30:00-08:00,-16.136459644342164,-876351.9450309111,-592302.9892982065,1526268.4248372184,0,off,57613.49050810072,0.0018465862342339973,4.0,20.138306230576397,0.0
610,2022-01-26 10:30:00-08:00,-14.038306230576396,-762403.7267938596,-515288.4169340983,2344373.6146479333,0,off,1066681.4709199753,0.03418850868333254,6.1000000000000005,20.17249473925973,0.0
611,2022-01-26 11:30:00-08:00,-12.872494739259729,-699089.8902725402,-472496.2774881218,2378556.651597824,0,off,1206970.483837162,0.03868495140503724,7.300000000000001,20.211179690664768,0.0
612,2022-01-26 12:30:00-08:00,-12.511179690664768,-679467.2994078734,-459233.889822048,2566489.0925448136,0,off,1427787.9033148922,0.045762432798554235,7.7,20.256942123463322,0.0
613,2022-01-26 13:30:00-08:00,-12.756942123463322,-692814.3650434297,-468254.81676712434,2429775.1536043226,0,off,1268705.9717937685,0.04066365294210796,7.5,20.29760577640543,0.0
614,2022-01-26 14:30:00-08:00,-13.79760577640543,-749331.5712013837,-506453.29438099934,2118762.113555832,0,off,862977.2479734488,0.027659527178636182,6.5,20.325265303584064,0.0
615,2022-01-26 15:30:00-08:00,-16.125265303584065,-875743.9936888621,-591892.091143321,1645680.5751278894,0,off,178044.49029570632,0.005706554176144433,4.2,20.330971857760208,0.0
616,2022-01-26 16:30:00-08:00,-18.730971857760206,-1017256.8197524596,-687536.8493671982,961323.6452297933,0,off,-743470.0238898647,-0.023829167432367456,1.6,20.30714269032784,0.0
617,2022-01-26 17:30:00-08:00,-20.60714269032784,-1119149.4278319154,-756403.3552214456,0.0,0,off,-1875552.7830533609,-0.060113871251710284,-0.3,20.247028819076128,0.0
618,2022-01-26 18:30:00-08:00,-21.647028819076127,-1175624.4075749938,-794573.2931237355,0.0,0,off,-1970197.7006987291,-0.06314736220188234,-1.4,20.183881456874246,0.0
619,2022-01-26 19:30:00-08:00,-21.983881456874247,-1193918.4739829672,-806937.7664170312,0.0,0,off,-2000856.2403999984,-0.06413000770512815,-1.8,20.11975144916912,0.0
620,2022-01-26 20:30:00-08:00,-22.019751449169117,-1195866.5306328577,-808254.4061342076,0.0,0,off,-2004120.9367670654,-0.06423464540920082,-1.9,20.055516803759918,0.0
621,2022-01-26 21:30:00-08:00,-21.955516803759917,-1192378.0233838428,-805896.6167968346,0.0,0,off,-1998274.6401806774,-0.06404726410835504,-1.9,19.991469539651565,0.0
622,2022-01-26 22:30:00-08:00,-21.891469539651563,-1188899.6925905736,-803545.7054554457,0.0,6000000,heating,4007554.6019539805,0.1284472628831404,-1.9,20.119916802534703,1.6666666666666667
623,2022-01-26 23:30:00-08:00,-22.119916802534703,-1201306.3919271794,-811931.0638106856,0.0,0,off,-2013237.455737865,-0.06452684153005978,-2.0,20.055389961004643,0.0
624,2022-01-27 00:30:00-08:00,-22.055389961004643,-1197802.0158541168,-809562.5491568763,0.0,0,off,-2007364.565010993,-0.06433860785291644,-2.0,19.991051353151725,0.0
625,2022-01-27 01:30:00-08:00,-22.191051353151725,-1205169.6248274634,-814542.1202568634,0.0,6000000,heating,3980288.2549156733,0.12757334150370747,-2.2,20.118624694655434,1.6666666666666667
626,2022-01-27 02:30:00-08:00,-22.718624694655436,-1233821.5059812912,-833907.1652626465,0.0,0,off,-2067728.6712439377,-0.06627335484756211,-2.6,20.05235133980787,0.0
627,2022-01-27 03:30:00-08:00,-23.152351339807872,-1257376.6845934931,-849827.4844729478,0.0,0,off,-2107204.169066441,-0.06753859516238592,-3.1,19.984812744645485,0.0
628,2022-01-27 04:30:00-08:00,-23.584812744645486,-1280863.149507941,-865701.361921105,0.0,6000000,heating,3853435.488570954,0.12350754771060751,-3.6,20.10832029235609,1.6666666666666667
629,2022-01-27 05:30:00-08:00,-24.10832029235609,-1309294.2222330794,-884917.1683782472,0.0,0,off,-2194211.3906113263,-0.07032728816061944,-4.0,20.03799300419547,0.0
630,2022-01-27 06:30:00-08:00,-24.03799300419547,-1305474.8307973675,-882335.743212822,0.0,0,off,-2187810.5740101896,-0.07012213378237787,-4.0,19.967870870413094,0.0
631,2022-01-27 07:30:00-08:00,-22.467870870413094,-1220203.3638087134,-824703.0248904572,9288.315135875644,6000000,heating,3964381.926436705,0.12706352328322773,-2.5,20.09493439369632,1.6666666666666667
632,2022-01-27 08:30:00-08:00,-20.09493439369632,-1091332.0040036726,-737602.2977450886,334648.1060259356,0,off,-1494286.1957228256,-0.047893788324449536,0.0,20.04704060537187,0.0
633,2022-01-27 09:30:00-08:00,-17.54704060537187,-952958.9205427537,-644079.6081030616,1461217.5090412402,0,off,-135821.01960457512,-0.004353237807838946,2.5,20.04268736756403,0.0
634,2022-01-27 10:30:00-08:00,-15.542687367564032,-844104.8783800552,-570508.0539623504,2394802.3206014363,0,off,980189.3882590309,0.03141632654676381,4.5,20.074103694110796,0.0
635,2022-01-27 11:30:00-08:00,-14.374103694110797,-780640.4879416495,-527614.1591250082,2573042.790453424,0,off,1264788.1433867665,0.04053808151880662,5.7,20.114641775629604,0.0
636,2022-01-27 12:30:00-08:00,-13.914641775629605,-755687.6572214483,-510749.2039995808,2609497.9289463917,0,off,1343061.0677253627,0.043046829093761625,6.2,20.157688604723365,0.0
637,2022-01-27 13:30:00-08:00,-13.957688604723366,-758025.4793481847,-512329.27584396355,2471229.3106139656,0,off,1200874.5554218173,0.03848956908403261,6.2,20.196178173807397,0.0
638,2022-01-27 14:30:00-08:00,-14.996178173807397,-814424.6135957147,-550447.9517915186,2162973.362214025,0,off,798100.796826792,0.02558015374444846,5.2,20.221758327551846,0.0
639,2022-01-27 15:30:00-08:00,-17.421758327551846,-946154.9889328867,-639481.0115524913,1687001.4080706644,0,off,101365.4075852863,0.0032488912687591762,2.8000000000000003,20.225007218820604,0.0
640,2022-01-27 16:30:00-08:00,-20.225007218820604,-1098396.1045440473,-742376.7355614152,1003284.4915145116,0,off,-837488.3485909507,-0.026842575275350986,0.0,20.198164643545255,0.0
641,2022-01-27 17:30:00-08:00,-21.298164643545256,-1156678.0088285203,-781767.9257395435,0.0,0,off,-1938445.9345680638,-0.062129677390002046,-1.1,20.136034966155254,0.0
642,2022-01-27 18:30:00-08:00,-21.536034966155253,-1169596.463339544,-790499.1658165222,0.0,0,off,-1960095.629156066,-0.06282357785756622,-1.4,20.073211388297686,0.0
643,2022-01-27 19:30:00-08:00,-21.673211388297688,-1177046.351791318,-795534.3474292798,0.0,0,off,-1972580.6992205977,-0.06322374035963454,-1.6,20.00998764793805,0.0
644,2022-01-27 20:30:00-08:00,-21.70998764793805,-1179043.6267436396,-796884.2524890201,0.0,0,off,-1975927.8792326597,-0.06333102177027755,-1.7000000000000002,19.946656626167773,0.0
645,2022-01-27 21:30:00-08:00,-21.746656626167773,-1181035.0753700538,-798230.219689923,0.0,6000000,heating,4020734.7049400234,0.128869702081411,-1.8,20.075526328249182,1.6666666666666667
646,2022-01-27 22:30:00-08:00,-21.97552632824918,-1193464.716877447,-806631.0840486758,0.0,0,off,-2000095.8009261228,-0.06410563464506804,-1.9,20.011420693604116,0.0
647,2022-01-27 23:30:00-08:00,-22.111420693604117,-1200844.978348822,-811619.2066358217,0.0,0,off,-2012464.184984644,-0.06450205721104628,-2.1,19.946918636393068,0.0
648,2022-01-28 00:30:00-08:00,-22.446918636393068,-1219065.4728809083,-823933.9546534868,0.0,6000000,heating,3957000.572465605,0.12682694142517964,-2.5,20.073745577818247,1.6666666666666667
649,2022-01-28 01:30:00-08:00,-23.073745577818247,-1253107.699083131,-846942.1906210934,0.0,0,off,-2100049.8897042247,-0.06730929133667386,-3.0,20.006436286481573,0.0
650,2022-01-28 02:30:00-08:00,-23.406436286481572,-1271175.7360662646,-859153.896633206,0.0,0,off,-2130329.6326994705,-0.06827979591985482,-3.4000000000000004,19.93815649056172,0.0
651,2022-01-28 03:30:00-08:00,-23.63815649056172,-1283760.1849493748,-867659.3911829714,0.0,6000000,heating,3848580.423867654,0.1233519366624248,-3.7,20.061508427224144,1.6666666666666667
652,2022-01-28 04:30:00-08:00,-23.961508427224143,-1301321.044324311,-879528.309328698,0.0,0,off,-2180849.353653009,-0.06989901774528876,-3.9,19.991609409478855,0.0
653,2022-01-28 05:30:00-08:00,-24.091609409478856,-1308386.6740449746,-884303.7806773416,0.0,6000000,heating,3807309.545277684,0.12202915209223346,-4.1000000000000005,20.11363856157109,1.6666666666666667
654,2022-01-28 06:30:00-08:00,-24.11363856157109,-1309583.0511133596,-885112.3801423741,0.0,0,off,-2194695.4312557336,-0.07034280228383762,-4.0,20.043295759287254,0.0
655,2022-01-28 07:30:00-08:00,-22.443295759287253,-1218868.7187310967,-823800.9737526615,5264.801513865041,0,off,-2037404.890969893,-0.06530143881313759,-2.4000000000000004,19.977994320474117,0.0
656,2022-01-28 08:30:00-08:00,-19.477994320474117,-1057826.7218629671,-714956.9679985794,642967.0439150517,6000000,heating,4870183.354053505,0.1560956203222277,0.5,20.134089940796343,1.6666666666666667
657,2022-01-28 09:30:00-08:00,-16.834089940796343,-914239.4172946597,-617910.124885701,1125998.1260361588,0,off,-406151.416144202,-0.013017673594365448,3.3000000000000003,20.121072267201978,0.0
658,2022-01-28 10:30:00-08:00,-14.221072267201977,-772329.533024756,-521997.0055725903,1986569.446508102,0,off,692242.9079107556,0.022187272689447295,5.9,20.143259539891424,0.0
659,2022-01-28 11:30:00-08:00,-12.543259539891425,-681209.5178923311,-460411.40899366175,2194991.8712892756,0,off,1053370.9444032828,0.03376188924369496,7.6,20.17702142913512,0.0
660,2022-01-28 12:30:00-08:00,-11.77702142913512,-639596.0367745233,-432285.9630459009,1921883.7644919392,0,off,850001.764671515,0.027243646303574197,8.4,20.204265075438695,0.0
661,2022-01-28 13:30:00-08:00,-11.704265075438695,-635644.7256765172,-429615.37688669097,1353815.9257084155,0,off,288555.82314520725,0.0092485840751669,8.5,20.21351365951386,0.0
662,2022-01-28 14:30:00-08:00,-12.713513659513861,-690455.8167812551,-466660.73667862645,902902.5127297186,0,off,-254214.040730163,-0.008147885920838557,7.5,20.205365773593023,0.0
663,2022-01-28 15:30:00-08:00,-14.805365773593023,-804061.8189214495,-543444.0142777674,434762.69909692585,0,off,-912743.1341022912,-0.029254587631483694,5.4,20.17611118596154,0.0
664,2022-01-28 16:30:00-08:00,-16.876111185961538,-916521.5411771465,-619452.5517670588,44960.07347459311,0,off,-1491014.0194696123,-0.04778891088043629,3.3000000000000003,20.128322275081103,0.0
665,2022-01-28 17:30:00-08:00,-18.228322275081105,-989958.5183183991,-669086.6529206241,0.0,0,off,-1659045.171239023,-0.05317452471919946,1.9,20.075147750361904,0.0
666,2022-01-28 18:30:00-08:00,-19.075147750361904,-1035948.6034250945,-700170.1291897546,0.0,0,off,-1736118.7326148492,-0.05564483117355286,1.0,20.01950291918835,0.0
667,2022-01-28 19:30:00-08:00,-19.619502919188353,-1065511.8856755449,-720151.1659749137,0.0,0,off,-1785663.0516504585,-0.05723279011700187,0.4,19.96227012907135,0.0
668,2022-01-28 20:30:00-08:00,-19.862270129071348,-1078696.2843143928,-729062.1506200307,0.0,6000000,heating,4192241.5650655767,0.1343667168290249,0.1,20.096636845900374,1.6666666666666667
669,2022-01-28 21:30:00-08:00,-20.196636845900375,-1096855.3433090628,-741335.3759906961,0.0,0,off,-1838190.7192997588,-0.0589163692083256,-0.1,20.037720476692048,0.0
670,2022-01-28 22:30:00-08:00,-19.937720476692046,-1082793.9030206027,-731831.6222032845,0.0,0,off,-1814625.525223887,-0.058161074526406634,0.1,19.97955940216564,0.0
671,2022-01-28 23:30:00-08:00,-19.67955940216564,-1068773.4818886472,-722355.5921736094,0.0,6000000,heating,4208870.925937744,0.13489970916467128,0.3,20.114459111330312,1.6666666666666667
672,2022-01-29 00:30:00-08:00,-19.714459111330314,-1070668.8436149226,-723636.6167923597,0.0,0,off,-1794305.4604072822,-0.057509790397669305,0.4,20.05694932093264,0.0
673,2022-01-29 01:30:00-08:00,-20.05694932093264,-1089269.0798473035,-736208.022133057,0.0,0,off,-1825477.1019803605,-0.0585088814737295,0.0,19.99844043945891,0.0
674,2022-01-29 02:30:00-08:00,-20.39844043945891,-1107815.0566307676,-748742.7549542564,0.0,6000000,heating,4143442.188414976,0.13280263424406974,-0.4,20.13124307370298,1.6666666666666667
675,2022-01-29 03:30:00-08:00,-21.031243073702978,-1142181.8156078467,-771970.3339994506,0.0,0,off,-1914152.1496072973,-0.06135103043613132,-0.9,20.069892043266847,0.0
676,2022-01-29 04:30:00-08:00,-21.369892043266848,-1160573.4386590698,-784400.7432352067,0.0,0,off,-1944974.1818942765,-0.062338916086355015,-1.3,20.007553127180493,0.0
677,2022-01-29 05:30:00-08:00,-21.607553127180495,-1173480.5296651756,-793124.3030212135,0.0,0,off,-1966604.832686389,-0.0630322061758458,-1.6,19.94452092100465,0.0
678,2022-01-29 06:30:00-08:00,-21.54452092100465,-1170057.32546182,-790810.6502768766,0.0,6000000,heating,4039132.0242613032,0.12945935975196485,-1.6,20.073980280756615,1.6666666666666667
679,2022-01-29 07:30:00-08:00,-20.173980280756616,-1095624.8921835327,-740503.7467760076,2610.747974749102,0,off,-1833517.890984791,-0.058766599070025356,-0.1,20.01521368168659,0.0
680,2022-01-29 08:30:00-08:00,-17.21521368168659,-934937.7946951654,-631899.6080807312,727122.4003677217,0,off,-839715.002408175,-0.026913942384877404,2.8000000000000003,19.988299739301713,0.0
681,2022-01-29 09:30:00-08:00,-14.388299739301711,-781411.4582839059,-528135.2374896628,909638.2389438704,6000000,heating,5600091.543170301,0.17949011356315067,5.6000000000000005,20.167789852864864,1.6666666666666667
682,2022-01-29 10:30:00-08:00,-12.567789852864864,-682541.7300355337,-461311.8157757456,2321581.481146431,0,off,1177727.9353351519,0.03774769023510102,7.6,20.205537543099965,0.0
683,2022-01-29 11:30:00-08:00,-11.405537543099964,-619421.1884341877,-418650.31922908104,2534406.268228133,0,off,1496334.7605648646,0.047959447454002074,8.8,20.253496990553966,0.0
684,2022-01-29 12:30:00-08:00,-11.153496990553966,-605733.1655767206,-409398.9483591574,2573899.568630967,0,off,1558767.4546950888,0.04996049534279131,9.1,20.303457485896757,0.0
685,2022-01-29 13:30:00-08:00,-11.403457485896757,-619308.2229996386,-418573.9688940927,2444281.192241968,0,off,1406399.0003482369,0.045076891036802465,8.9,20.34853437693356,0.0
686,2022-01-29 14:30:00-08:00,-12.44853437693356,-676065.1068733626,-456934.4383062672,2135500.558913088,0,off,1002501.0137334582,0.03213144274786725,7.9,20.38066581968143,0.0
687,2022-01-29 15:30:00-08:00,-14.580665819681428,-791858.631481395,-535196.2042047771,1664227.7587439627,0,off,337172.9230577906,0.010806824456980469,5.800000000000001,20.39147264413841,0.0
688,2022-01-29 16:30:00-08:00,-16.79147264413841,-911924.922564012,-616345.8194083745,933110.83461888,0,off,-595159.9073535064,-0.01907563805620213,3.6,20.37239700608221,0.0
689,2022-01-29 17:30:00-08:00,-18.37239700608221,-997783.0457256172,-674375.0430467824,0.0,0,off,-1672158.0887723996,-0.053594810537576906,2.0,20.318802195544635,0.0
690,2022-01-29 18:30:00-08:00,-19.318802195544635,-1049181.1867585883,-709113.6805894031,0.0,0,off,-1758294.8673479916,-0.056355604722692035,1.0,20.26244659082194,0.0
691,2022-01-29 19:30:00-08:00,-19.76244659082194,-1073274.9865927822,-725398.0395689937,0.0,0,off,-1798673.026161776,-0.0576497764795441,0.5,20.204796814342398,0.0
692,2022-01-29 20:30:00-08:00,-19.704796814342398,-1070144.0957491912,-723281.9536558621,0.0,0,off,-1793426.0494050533,-0.05748160414759786,0.5,20.1473152101948,0.0
693,2022-01-29 21:30:00-08:00,-19.247315210194802,-1045298.8135468357,-706489.6877153857,0.0,0,off,-1751788.5012622215,-0.05614706734814812,0.9,20.09116814284665,0.0
694,2022-01-29 22:30:00-08:00,-18.691168142846653,-1015095.127302395,-686075.8188903712,0.0,0,off,-1701170.946192766,-0.054524709813870705,1.4,20.03664343303278,0.0
695,2022-01-29 23:30:00-08:00,-18.33664343303278,-995841.3116665815,-673062.6766007327,0.0,0,off,-1668903.9882673142,-0.0534905124444652,1.7000000000000002,19.983152920588314,0.0
696,2022-01-30 00:30:00-08:00,-18.283152920588314,-992936.3055094322,-671099.2601439476,0.0,6000000,heating,4335964.43434662,0.13897321904957116,1.7000000000000002,20.122126139637885,1.6666666666666667
697,2022-01-30 01:30:00-08:00,-18.622126139637885,-1011345.5381648515,-683541.5712431788,0.0,0,off,-1694887.1094080303,-0.05432330478871892,1.5,20.067802834849164,0.0
698,2022-01-30 02:30:00-08:00,-18.867802834849165,-1024687.9474939426,-692559.3511144635,0.0,0,off,-1717247.298608406,-0.05503997751950019,1.2000000000000002,20.012762857329665,0.0
699,2022-01-30 03:30:00-08:00,-19.112762857329667,-1037991.4351787936,-701550.8248808066,0.0,0,off,-1739542.2600596002,-0.05575455961729488,0.9,19.95700829771237,0.0
700,2022-01-30 04:30:00-08:00,-19.35700829771237,-1051256.1147591975,-710516.0692807364,0.0,6000000,heating,4238227.815960066,0.1358406351269252,0.6000000000000001,20.092848932839296,1.6666666666666667
701,2022-01-30 05:30:00-08:00,-19.892848932839296,-1080356.982803987,-730184.5725936306,0.0,0,off,-1810541.5553976176,-0.05803017805761595,0.2,20.03481875478168,0.0
702,2022-01-30 06:30:00-08:00,-20.33481875478168,-1104359.8385505995,-746407.4648813981,0.0,0,off,-1850767.3034319975,-0.05931946485358967,-0.3,19.975499289928088,0.0
703,2022-01-30 07:30:00-08:00,-19.27549928992809,-1046829.4574202475,-707524.2092303017,5177.691272746567,6000000,heating,4250824.024622197,0.13624435976353197,0.7000000000000001,20.11174364969162,1.6666666666666667
704,2022-01-30 08:30:00-08:00,-16.811743649691618,-913025.8167834274,-617089.8845533864,126752.92975318256,0,off,-1403362.7715836312,-0.04497957601229587,3.3000000000000003,20.066764073679323,0.0
705,2022-01-30 09:30:00-08:00,-14.166764073679323,-769380.1195800676,-520003.5754103469,849815.403006202,0,off,-439568.29198421247,-0.014088727307186298,5.9,20.052675346372137,0.0
706,2022-01-30 10:30:00-08:00,-11.852675346372136,-643704.7111046521,-435062.9068315419,2387098.638855025,0,off,1308331.0209188312,0.04193368656791126,8.200000000000001,20.09460903294005,0.0
707,2022-01-30 11:30:00-08:00,-10.694609032940049,-580811.5059890662,-392555.06097379944,2560535.144429608,0,off,1587168.5774667421,0.050870787739318656,9.4,20.145479820679366,0.0
708,2022-01-30 12:30:00-08:00,-10.345479820679365,-561850.7134127939,-379739.96518258384,2590763.317392743,0,off,1649172.6387973654,0.05285809739735146,9.8,20.198337918076717,0.0
709,2022-01-30 13:30:00-08:00,-10.598337918076718,-575583.1361594824,-389021.34475763957,2441281.0399485356,0,off,1476676.5590314136,0.04732937689203249,9.6,20.24566729496875,0.0
710,2022-01-30 14:30:00-08:00,-11.84566729496875,-643324.1121620341,-434805.6701212059,2108314.669141409,0,off,1030184.886858169,0.033018746373659265,8.4,20.27868604134241,0.0
711,2022-01-30 15:30:00-08:00,-14.078686041342412,-764596.7063249791,-516770.5935175097,1636576.6808799293,0,off,355209.3810374406,0.011384916058892327,6.2,20.2900709574013,0.0
712,2022-01-30 16:30:00-08:00,-16.590070957401302,-900987.0363241108,-608953.1927893184,917486.9398717193,0,off,-592453.28924171,-0.018988887475695833,3.7,20.271082069925605,0.0
713,2022-01-30 17:30:00-08:00,-18.271082069925605,-992280.7519561995,-670656.1889196222,0.0,0,off,-1662936.9408758217,-0.05329926092550711,2.0,20.2177828090001,0.0
714,2022-01-30 18:30:00-08:00,-19.2177828090001,-1043694.94393734,-705405.6748715332,0.0,0,off,-1749100.6188088732,-0.05606091726951517,1.0,20.161721891730583,0.0
715,2022-01-30 19:30:00-08:00,-19.661721891730583,-1067804.7478968787,-721700.8506141108,0.0,0,off,-1789505.5985109895,-0.05735594867022402,0.5,20.10436594306036,0.0
716,2022-01-30 20:30:00-08:00,-19.90436594306036,-1080982.4579410758,-730607.3146158627,0.0,0,off,-1811589.7725569385,-0.05806377476144033,0.2,20.04630216829892,0.0
717,2022-01-30 21:30:00-08:00,-20.14630216829892,-1094121.7267915134,-739487.7972363839,0.0,0,off,-1833609.5240278973,-0.05876953602653517,-0.1,19.987532632272384,0.0
718,2022-01-30 22:30:00-08:00,-20.187532632272383,-1096360.9042873245,-741001.1977963509,0.0,6000000,heating,4162637.8979163244,0.13341788134347193,-0.2,20.120950513615856,1.6666666666666667
719,2022-01-30 23:30:00-08:00,-20.320950513615855,-1103606.6708553492,-745898.4188527232,0.0,0,off,-1849505.0897080724,-0.05927900928551514,-0.2,20.06167150433034,0.0
720,2022-01-31 00:30:00-08:00,-20.161671504330343,-1094956.4171648566,-740051.9422765962,0.0,0,off,-1835008.3594414527,-0.058814370494918354,-0.1,20.002857133835423,0.0
721,2022-01-31 01:30:00-08:00,-20.302857133835424,-1102624.0409035354,-745234.2853831357,0.0,0,off,-1847858.3262866712,-0.05922622840662408,-0.3,19.943630905428797,0.0
722,2022-01-31 02:30:00-08:00,-20.443630905428797,-1110269.2971285246,-750401.5108816219,0.0,6000000,heating,4139329.1919898535,0.13267080743557222,-0.5,20.07630171286437,1.6666666666666667
723,2022-01-31 03:30:00-08:00,-20.47630171286437,-1112043.609850952,-751600.7216957276,0.0,0,off,-1863644.3315466796,-0.05973219011367563,-0.4,20.016569522750697,0.0
724,2022-01-31 04:30:00-08:00,-20.116569522750698,-1092506.9821491698,-738396.4342468492,0.0,0,off,-1830903.416396019,-0.058682801807564716,-0.1,19.957886720943133,0.0
