,timestamp,fromba,generation_type,Usage (MWh)
3712,2023-08-01,CISO,Coal,0.0
3713,2023-08-01,CISO,Solar,0.0
3714,2023-08-01,CISO,Petroleum,0.0
3715,2023-08-01,CISO,Natural gas,0.0
3716,2023-08-01,CISO,Other,0.0
3717,2023-08-01,TIDC,Hydro,0.18494820292841543
3718,2023-08-01,TIDC,Natural gas,0.5179707158455622
3719,2023-08-01,BANC,Natural gas,5.755866961000568e-08
3720,2023-08-01,BANC,Solar,3.3035628921337086e-09
3721,2023-08-01,BANC,Hydro,3.3704498445176504e-08
3722,2023-08-01,BANC,Other,6.085081277856165e-10
3723,2023-07-31,CISO,Hydro,
3724,2023-07-31,CISO,Wind,
3725,2023-07-31,CISO,Other,
3726,2023-07-31,CISO,Coal,
3727,2023-07-31,CISO,Natural gas,
3728,2023-07-31,CISO,Solar,
3729,2023-07-31,CISO,Nuclear,
3730,2023-07-31,CISO,Petroleum,
3731,2023-07-31,BPAT,Hydro,0.0
3732,2023-07-31,BPAT,Nuclear,0.0
3733,2023-07-31,BPAT,Wind,0.0
3734,2023-07-31,BPAT,Natural gas,0.0
3735,2023-07-31,BPAT,Solar,0.0
3736,2023-07-31,BPAT,Other,0.0
3737,2023-07-31,TIDC,Hydro,0.17984917861877076
3738,2023-07-31,TIDC,Natural gas,0.5082138122925087
3739,2023-07-31,BANC,Hydro,6.081233432234483e-08
3740,2023-07-31,BANC,Solar,6.655780108866971e-09
3741,2023-07-31,BANC,Other,9.953893558637864e-10
3742,2023-07-31,BANC,Natural gas,1.053439555620287e-07
3743,2023-07-30,BANC,Other,5.05598679071835e-10
3744,2023-07-30,BANC,Natural gas,3.81317439523451e-08
3745,2023-07-30,BANC,Solar,3.4883484282330513e-09
3746,2023-07-30,BANC,Hydro,2.9306363657596783e-08
3747,2023-07-30,CISO,Wind,
3748,2023-07-30,CISO,Coal,
3749,2023-07-30,CISO,Solar,
3750,2023-07-30,CISO,Hydro,
3751,2023-07-30,CISO,Nuclear,
3752,2023-07-30,CISO,Other,
3753,2023-07-30,CISO,Natural gas,
3754,2023-07-30,CISO,Petroleum,
3755,2023-07-30,BPAT,Hydro,6.140982298008526e-20
3756,2023-07-30,BPAT,Wind,1.770192119367648e-20
3757,2023-07-30,BPAT,Solar,7.026851753325577e-22
3758,2023-07-30,BPAT,Nuclear,1.2030058589765757e-20
3759,2023-07-30,BPAT,Other,1.6594860587256318e-21
3760,2023-07-30,BPAT,Natural gas,9.781907969063417e-21
3761,2023-07-30,TIDC,Natural gas,0.05549745255647906
3762,2023-07-30,TIDC,Hydro,0.025474435209425973
3763,2023-07-29,BANC,Other,5.113382794695643e-10
3764,2023-07-29,BANC,Solar,3.316825990215212e-09
3765,2023-07-29,BANC,Natural gas,3.793112855366298e-08
3766,2023-07-29,BANC,Hydro,2.8559342560589083e-08
3767,2023-07-29,CISO,Natural gas,2.1899956764780483e-28
3768,2023-07-29,CISO,Wind,4.323502248949056e-29
3769,2023-07-29,CISO,Other,1.9662246926251332e-31
3770,2023-07-29,CISO,Coal,3.9855905931590543e-32
3771,2023-07-29,CISO,Hydro,5.458930582430185e-29
3772,2023-07-29,CISO,Solar,8.906466445512767e-29
3773,2023-07-29,CISO,Petroleum,7.313558738446865e-31
3774,2023-07-29,CISO,Nuclear,3.5920135220845976e-29
3775,2023-07-29,BPAT,Solar,3.868625396482376e-22
3776,2023-07-29,BPAT,Hydro,3.7460291960451415e-20
3777,2023-07-29,BPAT,Natural gas,5.9800898607255075e-21
3778,2023-07-29,BPAT,Other,1.0059964251687768e-21
3779,2023-07-29,BPAT,Wind,8.580708550050703e-21
3780,2023-07-29,BPAT,Nuclear,6.971216817836234e-21
3781,2023-07-29,TIDC,Hydro,0.0
3782,2023-07-29,TIDC,Natural gas,0.0
3783,2023-07-28,BPAT,Nuclear,5.289965733317075e-22
3784,2023-07-28,BPAT,Wind,3.42663626105443e-22
3785,2023-07-28,BPAT,Hydro,3.2031261673086395e-21
3786,2023-07-28,BPAT,Other,7.478206355339805e-23
3787,2023-07-28,BPAT,Natural gas,4.643448933225946e-22
3788,2023-07-28,BPAT,Solar,3.1985568004508527e-23
3789,2023-07-28,CISO,Petroleum,
3790,2023-07-28,CISO,Coal,
3791,2023-07-28,CISO,Natural gas,
3792,2023-07-28,CISO,Solar,
3793,2023-07-28,CISO,Wind,
3794,2023-07-28,CISO,Nuclear,
3795,2023-07-28,CISO,Hydro,
3796,2023-07-28,CISO,Other,
3797,2023-07-28,BANC,Other,5.741113130790067e-10
3798,2023-07-28,BANC,Natural gas,5.28683616321882e-08
3799,2023-07-28,BANC,Hydro,3.3046333200986844e-08
3800,2023-07-28,BANC,Solar,3.8182958758746635e-09
3801,2023-07-28,TIDC,Natural gas,0.0
3802,2023-07-28,TIDC,Hydro,0.0
3803,2023-07-27,CISO,Petroleum,
3804,2023-07-27,CISO,Nuclear,
3805,2023-07-27,CISO,Hydro,
3806,2023-07-27,CISO,Natural gas,
3807,2023-07-27,CISO,Wind,
3808,2023-07-27,CISO,Solar,
3809,2023-07-27,CISO,Coal,
3810,2023-07-27,CISO,Other,
3811,2023-07-27,TIDC,Natural gas,0.028698873117674436
3812,2023-07-27,TIDC,Hydro,0.011268823255646291
3813,2023-07-27,BPAT,Hydro,3.241995776616068e-20
3814,2023-07-27,BPAT,Wind,4.223331099448684e-21
3815,2023-07-27,BPAT,Nuclear,5.283233714302063e-21
3816,2023-07-27,BPAT,Solar,2.8643921461936276e-22
3817,2023-07-27,BPAT,Natural gas,4.556864176823462e-21
3818,2023-07-27,BPAT,Other,7.4652493553030135e-22
3819,2023-07-27,BANC,Natural gas,5.7441383300021423e-08
3820,2023-07-27,BANC,Other,6.16376763027099e-10
3821,2023-07-27,BANC,Hydro,3.2321153781773004e-08
3822,2023-07-27,BANC,Solar,4.018776494936686e-09
3823,2023-07-26,CISO,Natural gas,
3824,2023-07-26,CISO,Hydro,
3825,2023-07-26,CISO,Nuclear,
3826,2023-07-26,CISO,Petroleum,
3827,2023-07-26,CISO,Wind,
3828,2023-07-26,CISO,Coal,
3829,2023-07-26,CISO,Other,
3830,2023-07-26,CISO,Solar,
3831,2023-07-26,BANC,Natural gas,6.147138471806444e-08
3832,2023-07-26,BANC,Other,6.149149092763206e-10
3833,2023-07-26,BANC,Hydro,3.67022100482229e-08
3834,2023-07-26,BANC,Solar,4.187118142456471e-09
3835,2023-07-26,BPAT,Other,1.6599002948279168e-21
3836,2023-07-26,BPAT,Natural gas,9.970366557500408e-21
3837,2023-07-26,BPAT,Wind,1.506393255367205e-21
3838,2023-07-26,BPAT,Nuclear,1.1524414470722173e-20
3839,2023-07-26,BPAT,Hydro,7.341938057108012e-20
3840,2023-07-26,BPAT,Solar,6.308970632780903e-22
3841,2023-07-26,TIDC,Natural gas,0.15039507937029561
3842,2023-07-26,TIDC,Hydro,0.04920629704397317
3843,2023-07-25,BPAT,Solar,8.895345312723153e-22
3844,2023-07-25,BPAT,Nuclear,1.6546679927576753e-20
3845,2023-07-25,BPAT,Wind,1.928398987958493e-20
3846,2023-07-25,BPAT,Hydro,9.924724643853727e-20
3847,2023-07-25,BPAT,Other,2.3652011802114193e-21
3848,2023-07-25,BPAT,Natural gas,1.4306123025499866e-20
3849,2023-07-25,CISO,Other,0.0
3850,2023-07-25,CISO,Natural gas,0.0
3851,2023-07-25,CISO,Solar,0.0
3852,2023-07-25,CISO,Nuclear,0.0
3853,2023-07-25,CISO,Petroleum,0.0
3854,2023-07-25,CISO,Hydro,0.0
3855,2023-07-25,CISO,Coal,0.0
3856,2023-07-25,CISO,Wind,0.0
3857,2023-07-25,BANC,Natural gas,6.00556630623994e-08
3858,2023-07-25,BANC,Hydro,3.36933583077653e-08
3859,2023-07-25,BANC,Solar,4.016925879838602e-09
3860,2023-07-25,BANC,Other,6.061429753426928e-10
3861,2023-07-25,TIDC,Hydro,0.0
3862,2023-07-25,TIDC,Natural gas,0.0
3863,2023-07-24,BPAT,Solar,8.556802868339983e-22
3864,2023-07-24,BPAT,Other,2.197034224148832e-21
3865,2023-07-24,BPAT,Hydro,9.743571995060983e-20
3866,2023-07-24,BPAT,Natural gas,1.4823910092373606e-20
3867,2023-07-24,BPAT,Nuclear,1.7318738949580422e-20
3868,2023-07-24,BPAT,Wind,3.025746842495605e-20
3869,2023-07-24,CISO,Wind,
3870,2023-07-24,CISO,Hydro,
3871,2023-07-24,CISO,Nuclear,
3872,2023-07-24,CISO,Petroleum,
3873,2023-07-24,CISO,Natural gas,
3874,2023-07-24,CISO,Solar,
3875,2023-07-24,CISO,Coal,
3876,2023-07-24,CISO,Other,
3877,2023-07-24,BANC,Solar,5.6385569398220325e-09
3878,2023-07-24,BANC,Natural gas,7.43051784045328e-08
3879,2023-07-24,BANC,Other,8.389072520223025e-10
3880,2023-07-24,BANC,Hydro,4.848471339351848e-08
3881,2023-07-24,TIDC,Natural gas,0.0
3882,2023-07-24,TIDC,Hydro,0.0
3883,2023-07-23,BPAT,Hydro,2.7209962711539343e-20
3884,2023-07-23,BPAT,Natural gas,3.728824506658649e-21
3885,2023-07-23,BPAT,Solar,2.1554565154410116e-22
3886,2023-07-23,BPAT,Other,4.7275138700008745e-22
3887,2023-07-23,BPAT,Nuclear,4.459110957841299e-21
3888,2023-07-23,BPAT,Wind,2.7775584799433906e-21
3889,2023-07-23,CISO,Nuclear,inf
3890,2023-07-23,CISO,Other,-inf
3891,2023-07-23,CISO,Coal,inf
3892,2023-07-23,CISO,Solar,inf
3893,2023-07-23,CISO,Wind,inf
3894,2023-07-23,CISO,Natural gas,inf
3895,2023-07-23,CISO,Petroleum,inf
3896,2023-07-23,CISO,Hydro,inf
3897,2023-07-23,BANC,Solar,6.256638832757114e-09
3898,2023-07-23,BANC,Hydro,6.611558605900463e-08
3899,2023-07-23,BANC,Other,1.1369996272379897e-09
3900,2023-07-23,BANC,Natural gas,1.2298755360154131e-07
3901,2023-07-23,TIDC,Hydro,0.1339646993228632
3902,2023-07-23,TIDC,Natural gas,0.3530067713680959
3903,2023-07-22,BANC,Other,6.145125763440798e-10
3904,2023-07-22,BANC,Solar,3.973627144607675e-09
3905,2023-07-22,BANC,Natural gas,6.094109625027327e-08
3906,2023-07-22,BANC,Hydro,3.631752762512209e-08
3907,2023-07-22,BPAT,Natural gas,4.977963718092669e-21
3908,2023-07-22,BPAT,Hydro,3.6281836469616175e-20
3909,2023-07-22,BPAT,Wind,7.086237796879049e-21
3910,2023-07-22,BPAT,Nuclear,6.1486231566195565e-21
3911,2023-07-22,BPAT,Other,7.222350453593049e-22
3912,2023-07-22,BPAT,Solar,3.5919246846655923e-22
3913,2023-07-22,CISO,Nuclear,1.693987731200554e-29
3914,2023-07-22,CISO,Natural gas,1.2268771692252788e-28
3915,2023-07-22,CISO,Hydro,2.7753585929361667e-29
3916,2023-07-22,CISO,Other,3.8137619068723126e-31
3917,2023-07-22,CISO,Coal,2.571780233252711e-32
3918,2023-07-22,CISO,Solar,4.071002656544737e-29
3919,2023-07-22,CISO,Petroleum,6.620765941946919e-31
3920,2023-07-22,CISO,Wind,1.0224394585858339e-29
3921,2023-07-22,TIDC,Hydro,0.23263631087235412
3922,2023-07-22,TIDC,Natural gas,0.6368912764588534
3923,2023-07-21,CISO,Wind,inf
3924,2023-07-21,CISO,Petroleum,inf
3925,2023-07-21,CISO,Natural gas,inf
3926,2023-07-21,CISO,Nuclear,inf
3927,2023-07-21,CISO,Coal,inf
3928,2023-07-21,CISO,Hydro,inf
3929,2023-07-21,CISO,Solar,inf
3930,2023-07-21,CISO,Other,-inf
3931,2023-07-21,BPAT,Nuclear,6.2539362359596325e-21
3932,2023-07-21,BPAT,Other,6.376045485740961e-22
3933,2023-07-21,BPAT,Solar,3.584646537141273e-22
3934,2023-07-21,BPAT,Wind,8.648248855251479e-21
3935,2023-07-21,BPAT,Natural gas,5.361474881970718e-21
3936,2023-07-21,BPAT,Hydro,3.7745634233542026e-20
3937,2023-07-21,TIDC,Natural gas,0.22259169789227887
3938,2023-07-21,TIDC,Hydro,0.08302107721128095
3939,2023-07-21,BANC,Solar,6.108584419480121e-09
3940,2023-07-21,BANC,Other,9.146543515799112e-10
3941,2023-07-21,BANC,Natural gas,9.26162914575065e-08
3942,2023-07-21,BANC,Hydro,5.384650576924702e-08
3943,2023-07-20,BPAT,Hydro,0.0
3944,2023-07-20,BPAT,Wind,0.0
3945,2023-07-20,BPAT,Natural gas,0.0
3946,2023-07-20,BPAT,Nuclear,0.0
3947,2023-07-20,BPAT,Solar,0.0
3948,2023-07-20,BPAT,Other,0.0
3949,2023-07-20,CISO,Nuclear,inf
3950,2023-07-20,CISO,Other,-inf
3951,2023-07-20,CISO,Coal,inf
3952,2023-07-20,CISO,Petroleum,inf
3953,2023-07-20,CISO,Solar,inf
3954,2023-07-20,CISO,Natural gas,inf
3955,2023-07-20,CISO,Wind,inf
3956,2023-07-20,CISO,Hydro,inf
3957,2023-07-20,TIDC,Natural gas,0.3048895673129636
3958,2023-07-20,TIDC,Hydro,0.10432687036372404
3959,2023-07-20,BANC,Other,6.372410150848904e-10
3960,2023-07-20,BANC,Solar,4.28946168048832e-09
3961,2023-07-20,BANC,Hydro,3.8746371969843054e-08
3962,2023-07-20,BANC,Natural gas,6.888204678848362e-08
3963,2023-07-19,CISO,Coal,inf
3964,2023-07-19,CISO,Natural gas,inf
3965,2023-07-19,CISO,Hydro,inf
3966,2023-07-19,CISO,Wind,inf
3967,2023-07-19,CISO,Petroleum,inf
3968,2023-07-19,CISO,Solar,inf
3969,2023-07-19,CISO,Nuclear,inf
3970,2023-07-19,CISO,Other,-inf
3971,2023-07-19,BANC,Natural gas,6.06224484946187e-08
3972,2023-07-19,BANC,Other,5.511831507574221e-10
3973,2023-07-19,BANC,Hydro,3.2222659670955554e-08
3974,2023-07-19,BANC,Solar,3.933723324539702e-09
3975,2023-07-19,BPAT,Hydro,0.0
3976,2023-07-19,BPAT,Wind,0.0
3977,2023-07-19,BPAT,Solar,0.0
3978,2023-07-19,BPAT,Other,0.0
3979,2023-07-19,BPAT,Nuclear,0.0
3980,2023-07-19,BPAT,Natural gas,0.0
3981,2023-07-19,TIDC,Natural gas,0.2415922581896589
3982,2023-07-19,TIDC,Hydro,0.07741810341088845
3983,2023-07-18,TIDC,Natural gas,0.24269192664271785
3984,2023-07-18,TIDC,Hydro,0.08073357282129447
3985,2023-07-18,CISO,Wind,5.284989483895542e-29
3986,2023-07-18,CISO,Solar,1.0516071904168405e-28
3987,2023-07-18,CISO,Natural gas,3.2553652357363954e-28
3988,2023-07-18,CISO,Nuclear,4.2129069304081853e-29
3989,2023-07-18,CISO,Hydro,6.528735741426302e-29
3990,2023-07-18,CISO,Other,3.3361792256399055e-30
3991,2023-07-18,CISO,Petroleum,1.6327470855168992e-30
3992,2023-07-18,CISO,Coal,3.7284424407617106e-32
3993,2023-07-18,BANC,Other,6.241470879809116e-10
3994,2023-07-18,BANC,Natural gas,7.429073452430463e-08
3995,2023-07-18,BANC,Solar,4.673444913378543e-09
3996,2023-07-18,BANC,Hydro,4.003922715013743e-08
3997,2023-07-18,BPAT,Nuclear,0.0
3998,2023-07-18,BPAT,Other,0.0
3999,2023-07-18,BPAT,Wind,0.0
4000,2023-07-18,BPAT,Natural gas,0.0
4001,2023-07-18,BPAT,Hydro,0.0
4002,2023-07-18,BPAT,Solar,0.0
4003,2023-07-17,BPAT,Hydro,1.1886977298909227e-19
4004,2023-07-17,BPAT,Nuclear,2.2700821799883407e-20
4005,2023-07-17,BPAT,Other,2.6895202640675032e-21
4006,2023-07-17,BPAT,Natural gas,1.9593284708948093e-20
4007,2023-07-17,BPAT,Wind,3.9931475403374627e-20
4008,2023-07-17,BPAT,Solar,1.1537264421551615e-21
4009,2023-07-17,CISO,Coal,inf
4010,2023-07-17,CISO,Other,-inf
4011,2023-07-17,CISO,Wind,inf
4012,2023-07-17,CISO,Petroleum,inf
4013,2023-07-17,CISO,Hydro,inf
4014,2023-07-17,CISO,Natural gas,inf
4015,2023-07-17,CISO,Solar,inf
4016,2023-07-17,CISO,Nuclear,inf
4017,2023-07-17,TIDC,Natural gas,0.10669613600064627
4018,2023-07-17,TIDC,Hydro,0.03863999353725146
4019,2023-07-17,BANC,Solar,6.041659896737141e-09
4020,2023-07-17,BANC,Other,8.391194301023807e-10
4021,2023-07-17,BANC,Natural gas,9.83826929241972e-08
4022,2023-07-17,BANC,Hydro,5.828090467591729e-08
4023,2023-07-16,BANC,Other,6.439473608149009e-10
4024,2023-07-16,BANC,Natural gas,7.426346966484442e-08
4025,2023-07-16,BANC,Hydro,4.4884092164262495e-08
4026,2023-07-16,BANC,Solar,4.140485418493423e-09
4027,2023-07-16,BPAT,Hydro,9.219984286455947e-21
4028,2023-07-16,BPAT,Nuclear,1.5713456513801813e-21
4029,2023-07-16,BPAT,Solar,8.752838415942178e-23
4030,2023-07-16,BPAT,Wind,1.2256287817590943e-21
4031,2023-07-16,BPAT,Other,2.1427966617746086e-22
4032,2023-07-16,BPAT,Natural gas,1.313446420327503e-21
4033,2023-07-16,CISO,Coal,inf
4034,2023-07-16,CISO,Nuclear,inf
4035,2023-07-16,CISO,Natural gas,inf
4036,2023-07-16,CISO,Wind,inf
4037,2023-07-16,CISO,Solar,inf
4038,2023-07-16,CISO,Hydro,inf
4039,2023-07-16,CISO,Petroleum,inf
4040,2023-07-16,CISO,Other,-inf
4041,2023-07-16,TIDC,Natural gas,0.44758371236410466
4042,2023-07-16,TIDC,Hydro,0.16287635895331756
4043,2023-07-15,BPAT,Wind,0.0
4044,2023-07-15,BPAT,Solar,0.0
4045,2023-07-15,BPAT,Hydro,0.0
4046,2023-07-15,BPAT,Natural gas,0.0
4047,2023-07-15,BPAT,Nuclear,0.0
4048,2023-07-15,BPAT,Other,0.0
4049,2023-07-15,CISO,Hydro,4.539972833203118e-29
4050,2023-07-15,CISO,Nuclear,2.7166741284674287e-29
4051,2023-07-15,CISO,Other,5.557071740979303e-31
4052,2023-07-15,CISO,Coal,2.696153405326885e-32
4053,2023-07-15,CISO,Natural gas,1.870656140012588e-28
4054,2023-07-15,CISO,Petroleum,9.950803216326821e-31
4055,2023-07-15,CISO,Wind,1.3989541159972962e-29
4056,2023-07-15,CISO,Solar,6.834848740037185e-29
4057,2023-07-15,TIDC,Hydro,0.5015737722759069
4058,2023-07-15,TIDC,Natural gas,1.262277240930028
4059,2023-07-15,BANC,Hydro,6.307798063190655e-08
4060,2023-07-15,BANC,Natural gas,1.0193600745721508e-07
4061,2023-07-15,BANC,Other,8.012246206766644e-10
4062,2023-07-15,BANC,Solar,6.6367650320213804e-09
4063,2023-07-14,CISO,Wind,inf
4064,2023-07-14,CISO,Natural gas,inf
4065,2023-07-14,CISO,Petroleum,inf
4066,2023-07-14,CISO,Hydro,inf
4067,2023-07-14,CISO,Solar,inf
4068,2023-07-14,CISO,Other,-inf
4069,2023-07-14,CISO,Nuclear,inf
4070,2023-07-14,CISO,Coal,inf
4071,2023-07-14,TIDC,Hydro,0.470277253587686
4072,2023-07-14,TIDC,Natural gas,1.227464123140307
4073,2023-07-14,BANC,Other,5.817599613483756e-10
4074,2023-07-14,BANC,Hydro,4.2003422862824663e-08
4075,2023-07-14,BANC,Solar,4.422436666663487e-09
4076,2023-07-14,BANC,Natural gas,5.594090619214958e-08
4077,2023-07-14,BPAT,Solar,0.0
4078,2023-07-14,BPAT,Natural gas,0.0
4079,2023-07-14,BPAT,Hydro,0.0
4080,2023-07-14,BPAT,Other,0.0
4081,2023-07-14,BPAT,Wind,0.0
4082,2023-07-14,BPAT,Nuclear,0.0
4083,2023-07-13,CISO,Coal,
4084,2023-07-13,CISO,Solar,
4085,2023-07-13,CISO,Other,
4086,2023-07-13,CISO,Wind,
4087,2023-07-13,CISO,Hydro,
4088,2023-07-13,CISO,Natural gas,
4089,2023-07-13,CISO,Petroleum,
4090,2023-07-13,CISO,Nuclear,
4091,2023-07-13,TIDC,Hydro,0.5295705001732101
4092,2023-07-13,TIDC,Natural gas,1.294998267899495
4093,2023-07-13,BPAT,Wind,6.235918739746779e-21
4094,2023-07-13,BPAT,Other,8.125730364457214e-22
4095,2023-07-13,BPAT,Solar,2.94923986831584e-22
4096,2023-07-13,BPAT,Hydro,3.374543238416867e-20
4097,2023-07-13,BPAT,Natural gas,4.204390394091295e-21
4098,2023-07-13,BPAT,Nuclear,5.213643258118859e-21
4099,2023-07-13,BANC,Solar,5.295915191871055e-09
4100,2023-07-13,BANC,Hydro,4.848024895976264e-08
4101,2023-07-13,BANC,Natural gas,5.63926982001491e-08
4102,2023-07-13,BANC,Other,7.813988791803415e-10
4103,2023-07-12,CISO,Wind,0.0
4104,2023-07-12,CISO,Other,0.0
4105,2023-07-12,CISO,Solar,0.0
4106,2023-07-12,CISO,Coal,0.0
4107,2023-07-12,CISO,Petroleum,0.0
4108,2023-07-12,CISO,Natural gas,0.0
4109,2023-07-12,CISO,Nuclear,0.0
4110,2023-07-12,CISO,Hydro,0.0
4111,2023-07-12,BPAT,Solar,1.2616711890368189e-21
4112,2023-07-12,BPAT,Nuclear,2.288082757024572e-20
4113,2023-07-12,BPAT,Wind,2.6874437440610266e-20
4114,2023-07-12,BPAT,Other,3.493146965379939e-21
4115,2023-07-12,BPAT,Natural gas,1.7690312298548248e-20
4116,2023-07-12,BPAT,Hydro,1.4867953848672886e-19
4117,2023-07-12,BANC,Solar,4.858002143535961e-09
4118,2023-07-12,BANC,Other,6.974451340089811e-10
4119,2023-07-12,BANC,Hydro,4.1132568741088174e-08
4120,2023-07-12,BANC,Natural gas,4.343079885022947e-08
4121,2023-07-12,TIDC,Hydro,0.3784038429860674
4122,2023-07-12,TIDC,Natural gas,0.9615701393262777
4123,2023-07-11,BPAT,Nuclear,1.2753912905806799e-20
4124,2023-07-11,BPAT,Solar,8.70839783218213e-22
4125,2023-07-11,BPAT,Natural gas,1.0214674598428735e-20
4126,2023-07-11,BPAT,Other,2.040826834907928e-21
4127,2023-07-11,BPAT,Wind,1.5509982790331993e-20
4128,2023-07-11,BPAT,Hydro,8.951028351610193e-20
4129,2023-07-11,BANC,Other,4.708029980942192e-10
4130,2023-07-11,BANC,Solar,3.169737832088887e-09
4131,2023-07-11,BANC,Natural gas,2.81222967310825e-08
4132,2023-07-11,BANC,Hydro,2.7525610578417636e-08
4133,2023-07-11,TIDC,Natural gas,0.3391878250023555
4134,2023-07-11,TIDC,Hydro,0.12174997644504067
4135,2023-07-11,CISO,Wind,0.0
4136,2023-07-11,CISO,Other,0.0
4137,2023-07-11,CISO,Hydro,0.0
4138,2023-07-11,CISO,Petroleum,0.0
4139,2023-07-11,CISO,Nuclear,0.0
4140,2023-07-11,CISO,Solar,0.0
4141,2023-07-11,CISO,Coal,0.0
4142,2023-07-11,CISO,Natural gas,0.0
4143,2023-07-10,BPAT,Wind,8.865961267141615e-21
4144,2023-07-10,BPAT,Natural gas,3.873242213299269e-21
4145,2023-07-10,BPAT,Nuclear,4.362484384081888e-21
4146,2023-07-10,BPAT,Hydro,2.823541354051102e-20
4147,2023-07-10,BPAT,Solar,2.3642803468442307e-22
4148,2023-07-10,BPAT,Other,7.494390558694356e-22
4149,2023-07-10,BANC,Other,4.3844545220344616e-10
4150,2023-07-10,BANC,Solar,3.0452246802904208e-09
4151,2023-07-10,BANC,Hydro,2.532828891598164e-08
4152,2023-07-10,BANC,Natural gas,2.3586453849734707e-08
4153,2023-07-10,CISO,Natural gas,
4154,2023-07-10,CISO,Wind,
4155,2023-07-10,CISO,Solar,
4156,2023-07-10,CISO,Nuclear,
4157,2023-07-10,CISO,Petroleum,
4158,2023-07-10,CISO,Other,
4159,2023-07-10,CISO,Coal,
4160,2023-07-10,CISO,Hydro,
4161,2023-07-10,TIDC,Natural gas,0.29998835490961717
4162,2023-07-10,TIDC,Hydro,0.11645090382850229
4163,2023-07-09,CISO,Nuclear,1.359980399559594e-29
4164,2023-07-09,CISO,Hydro,1.9600232051280794e-29
4165,2023-07-09,CISO,Wind,2.083530558110981e-29
4166,2023-07-09,CISO,Coal,1.6744218231190558e-32
4167,2023-07-09,CISO,Solar,3.7803946319339314e-29
4168,2023-07-09,CISO,Natural gas,4.376713723298764e-29
4169,2023-07-09,CISO,Petroleum,5.30566795594292e-31
4170,2023-07-09,CISO,Other,6.972592367913681e-31
4171,2023-07-09,BPAT,Hydro,0.0
4172,2023-07-09,BPAT,Other,0.0
4173,2023-07-09,BPAT,Wind,0.0
4174,2023-07-09,BPAT,Solar,0.0
4175,2023-07-09,BPAT,Natural gas,0.0
4176,2023-07-09,BPAT,Nuclear,0.0
4177,2023-07-09,TIDC,Hydro,0.6667446134827945
4178,2023-07-09,TIDC,Natural gas,1.5538651720562844
4179,2023-07-09,BANC,Solar,4.1629806620865326e-09
4180,2023-07-09,BANC,Natural gas,3.193322108317047e-08
4181,2023-07-09,BANC,Other,5.699318763570848e-10
4182,2023-07-09,BANC,Hydro,3.316755723930252e-08
4183,2023-07-08,CISO,Coal,2.0792718935942485e-32
4184,2023-07-08,CISO,Hydro,3.2727739605173475e-29
4185,2023-07-08,CISO,Wind,3.667998700448772e-29
4186,2023-07-08,CISO,Natural gas,7.077800755757694e-29
4187,2023-07-08,CISO,Solar,6.309285555870407e-29
4188,2023-07-08,CISO,Nuclear,2.2154438176061075e-29
4189,2023-07-08,CISO,Other,6.139967591672428e-31
4190,2023-07-08,CISO,Petroleum,8.606554837995017e-31
4191,2023-07-08,BPAT,Wind,0.0
4192,2023-07-08,BPAT,Solar,0.0
4193,2023-07-08,BPAT,Nuclear,0.0
4194,2023-07-08,BPAT,Natural gas,0.0
4195,2023-07-08,BPAT,Other,0.0
4196,2023-07-08,BPAT,Hydro,0.0
4197,2023-07-08,BANC,Natural gas,4.523345852671402e-08
4198,2023-07-08,BANC,Solar,5.414276374964711e-09
4199,2023-07-08,BANC,Hydro,4.564769958731301e-08
4200,2023-07-08,BANC,Other,7.868498538010999e-10
4201,2023-07-08,TIDC,Natural gas,0.6755750980198213
4202,2023-07-08,TIDC,Hydro,0.24901980178749447
4203,2023-07-07,CISO,Solar,1.174998419975928e-28
4204,2023-07-07,CISO,Petroleum,1.5798737902698928e-30
4205,2023-07-07,CISO,Natural gas,1.5028166237648215e-28
4206,2023-07-07,CISO,Wind,8.252279708096925e-29
4207,2023-07-07,CISO,Nuclear,4.054660471961477e-29
4208,2023-07-07,CISO,Hydro,6.335421006670081e-29
4209,2023-07-07,CISO,Other,3.3347075743510273e-31
4210,2023-07-07,CISO,Coal,6.205845934330387e-32
4211,2023-07-07,BPAT,Wind,0.0
4212,2023-07-07,BPAT,Solar,0.0
4213,2023-07-07,BPAT,Nuclear,0.0
4214,2023-07-07,BPAT,Natural gas,0.0
4215,2023-07-07,BPAT,Other,0.0
4216,2023-07-07,BPAT,Hydro,0.0
4217,2023-07-07,BANC,Hydro,4.8185235052026924e-08
4218,2023-07-07,BANC,Other,7.644597855144035e-10
4219,2023-07-07,BANC,Natural gas,4.881824011251901e-08
4220,2023-07-07,BANC,Solar,5.1570699816447855e-09
4221,2023-07-07,TIDC,Natural gas,0.6065792589027601
4222,2023-07-07,TIDC,Hydro,0.2074109723990083
4223,2023-07-06,CISO,Solar,6.097971887279806e-28
4224,2023-07-06,CISO,Coal,2.8030924452483914e-31
4225,2023-07-06,CISO,Petroleum,8.175686298641141e-30
4226,2023-07-06,CISO,Wind,3.887811357880484e-28
4227,2023-07-06,CISO,Hydro,3.252171214080894e-28
4228,2023-07-06,CISO,Natural gas,8.79232770475627e-28
4229,2023-07-06,CISO,Nuclear,2.1106896794325213e-28
4230,2023-07-06,CISO,Other,1.2645061475231632e-29
4231,2023-07-06,BANC,Solar,4.9468591967298186e-09
